classname_modelid-view,classid,azimuth,elevation
lamp_5830c288acd8dbc5f71f6713526f9507-05,03636649,306.3,47.4
lamp_5830c288acd8dbc5f71f6713526f9507-06,03636649,17.6,-18.6
lamp_5830c288acd8dbc5f71f6713526f9507-07,03636649,40.0,23.9
lamp_5830c288acd8dbc5f71f6713526f9507-08,03636649,230.2,-16.9
lamp_5830c288acd8dbc5f71f6713526f9507-09,03636649,160.6,-15.7
lamp_583a5a163e59e16da523f74182db8f2-00,03636649,78.9,19.3
lamp_583a5a163e59e16da523f74182db8f2-01,03636649,138.7,20.0
lamp_583a5a163e59e16da523f74182db8f2-02,03636649,173.4,-5.1
lamp_583a5a163e59e16da523f74182db8f2-03,03636649,46.1,2.0
lamp_583a5a163e59e16da523f74182db8f2-04,03636649,111.3,7.3
lamp_583a5a163e59e16da523f74182db8f2-05,03636649,333.9,21.0
lamp_583a5a163e59e16da523f74182db8f2-06,03636649,11.3,19.4
lamp_583a5a163e59e16da523f74182db8f2-07,03636649,195.4,-6.5
lamp_583a5a163e59e16da523f74182db8f2-08,03636649,344.7,43.6
lamp_583a5a163e59e16da523f74182db8f2-09,03636649,90.1,3.7
lamp_58483a0c6c6dc7056b1291e0cfc0c93d-00,03636649,345.8,-5.8
lamp_58483a0c6c6dc7056b1291e0cfc0c93d-01,03636649,182.6,0.0
lamp_58483a0c6c6dc7056b1291e0cfc0c93d-02,03636649,31.2,7.5
lamp_58483a0c6c6dc7056b1291e0cfc0c93d-03,03636649,139.4,-0.7
lamp_58483a0c6c6dc7056b1291e0cfc0c93d-04,03636649,291.9,13.1
lamp_58483a0c6c6dc7056b1291e0cfc0c93d-05,03636649,68.3,14.7
lamp_58483a0c6c6dc7056b1291e0cfc0c93d-06,03636649,304.2,38.7
lamp_58483a0c6c6dc7056b1291e0cfc0c93d-07,03636649,219.5,7.5
lamp_58483a0c6c6dc7056b1291e0cfc0c93d-08,03636649,329.2,-7.5
lamp_58483a0c6c6dc7056b1291e0cfc0c93d-09,03636649,207.6,21.9
lamp_58484d1c37df459e32acbbe2387ce75b-00,03636649,178.5,-9.0
lamp_58484d1c37df459e32acbbe2387ce75b-01,03636649,351.4,-19.6
lamp_58484d1c37df459e32acbbe2387ce75b-02,03636649,241.0,-5.6
lamp_58484d1c37df459e32acbbe2387ce75b-03,03636649,327.0,-13.0
lamp_58484d1c37df459e32acbbe2387ce75b-04,03636649,51.8,30.4
lamp_58484d1c37df459e32acbbe2387ce75b-05,03636649,70.6,21.5
lamp_58484d1c37df459e32acbbe2387ce75b-06,03636649,56.8,-6.7
lamp_58484d1c37df459e32acbbe2387ce75b-07,03636649,287.3,2.6
lamp_58484d1c37df459e32acbbe2387ce75b-08,03636649,55.8,20.5
lamp_58484d1c37df459e32acbbe2387ce75b-09,03636649,21.7,-7.2
lamp_5849d1a237cb493c659dda512294c744-00,03636649,62.8,-13.9
lamp_5849d1a237cb493c659dda512294c744-01,03636649,317.6,39.8
lamp_5849d1a237cb493c659dda512294c744-02,03636649,64.0,-4.0
lamp_5849d1a237cb493c659dda512294c744-03,03636649,31.1,42.1
lamp_5849d1a237cb493c659dda512294c744-04,03636649,357.6,12.8
lamp_5849d1a237cb493c659dda512294c744-05,03636649,176.3,24.6
lamp_5849d1a237cb493c659dda512294c744-06,03636649,280.9,45.4
lamp_5849d1a237cb493c659dda512294c744-07,03636649,68.7,-15.5
lamp_5849d1a237cb493c659dda512294c744-08,03636649,260.0,6.7
lamp_5849d1a237cb493c659dda512294c744-09,03636649,9.5,47.5
lamp_5850799c5af71d58c13933f92cd75682-00,03636649,213.5,0.2
lamp_5850799c5af71d58c13933f92cd75682-01,03636649,255.6,47.4
lamp_5850799c5af71d58c13933f92cd75682-02,03636649,359.2,-13.2
lamp_5850799c5af71d58c13933f92cd75682-03,03636649,210.1,28.7
lamp_5850799c5af71d58c13933f92cd75682-04,03636649,46.8,43.9
lamp_5850799c5af71d58c13933f92cd75682-05,03636649,177.5,24.7
lamp_5850799c5af71d58c13933f92cd75682-06,03636649,281.8,45.8
lamp_5850799c5af71d58c13933f92cd75682-07,03636649,254.7,1.7
lamp_5850799c5af71d58c13933f92cd75682-08,03636649,157.3,46.0
lamp_5850799c5af71d58c13933f92cd75682-09,03636649,201.6,25.3
lamp_58588e4f7c57007e11bd92e9690e7fc2-00,03636649,218.0,31.6
lamp_58588e4f7c57007e11bd92e9690e7fc2-01,03636649,288.9,45.5
lamp_58588e4f7c57007e11bd92e9690e7fc2-02,03636649,280.1,16.8
lamp_58588e4f7c57007e11bd92e9690e7fc2-03,03636649,202.1,8.8
lamp_58588e4f7c57007e11bd92e9690e7fc2-04,03636649,136.0,47.3
lamp_58588e4f7c57007e11bd92e9690e7fc2-05,03636649,215.7,-13.6
lamp_58588e4f7c57007e11bd92e9690e7fc2-06,03636649,298.7,38.9
lamp_58588e4f7c57007e11bd92e9690e7fc2-07,03636649,111.5,21.3
lamp_58588e4f7c57007e11bd92e9690e7fc2-08,03636649,261.7,-3.8
lamp_58588e4f7c57007e11bd92e9690e7fc2-09,03636649,46.8,41.2
lamp_5859f1dcc6e47322e7c7920f6a65a54d-00,03636649,195.6,15.4
lamp_5859f1dcc6e47322e7c7920f6a65a54d-01,03636649,27.2,26.8
lamp_5859f1dcc6e47322e7c7920f6a65a54d-02,03636649,169.5,-3.3
lamp_5859f1dcc6e47322e7c7920f6a65a54d-03,03636649,250.3,34.8
lamp_5859f1dcc6e47322e7c7920f6a65a54d-04,03636649,18.2,6.7
lamp_5859f1dcc6e47322e7c7920f6a65a54d-05,03636649,14.3,38.5
lamp_5859f1dcc6e47322e7c7920f6a65a54d-06,03636649,283.4,9.2
lamp_5859f1dcc6e47322e7c7920f6a65a54d-07,03636649,148.7,1.3
lamp_5859f1dcc6e47322e7c7920f6a65a54d-08,03636649,143.1,47.1
lamp_5859f1dcc6e47322e7c7920f6a65a54d-09,03636649,254.7,10.1
lamp_587b4419a39cc088ccbc9e602dbf6a4a-00,03636649,55.2,-18.2
lamp_587b4419a39cc088ccbc9e602dbf6a4a-01,03636649,262.6,0.7
lamp_587b4419a39cc088ccbc9e602dbf6a4a-02,03636649,205.7,47.8
lamp_587b4419a39cc088ccbc9e602dbf6a4a-03,03636649,131.4,10.8
lamp_587b4419a39cc088ccbc9e602dbf6a4a-04,03636649,91.1,31.8
lamp_587b4419a39cc088ccbc9e602dbf6a4a-05,03636649,35.4,-2.5
lamp_587b4419a39cc088ccbc9e602dbf6a4a-06,03636649,128.1,3.5
lamp_587b4419a39cc088ccbc9e602dbf6a4a-07,03636649,193.5,46.3
lamp_587b4419a39cc088ccbc9e602dbf6a4a-08,03636649,300.1,-8.9
lamp_587b4419a39cc088ccbc9e602dbf6a4a-09,03636649,141.9,-18.7
lamp_58b269eba3c6d09b57f40ff86fe708ff-00,03636649,329.6,35.4
lamp_58b269eba3c6d09b57f40ff86fe708ff-01,03636649,273.7,30.8
lamp_58b269eba3c6d09b57f40ff86fe708ff-02,03636649,106.5,36.4
lamp_58b269eba3c6d09b57f40ff86fe708ff-03,03636649,257.6,29.7
lamp_58b269eba3c6d09b57f40ff86fe708ff-04,03636649,38.7,-4.1
lamp_58b269eba3c6d09b57f40ff86fe708ff-05,03636649,210.8,6.5
lamp_58b269eba3c6d09b57f40ff86fe708ff-06,03636649,126.5,-7.6
lamp_58b269eba3c6d09b57f40ff86fe708ff-07,03636649,120.8,-5.6
lamp_58b269eba3c6d09b57f40ff86fe708ff-08,03636649,143.1,-5.6
lamp_58b269eba3c6d09b57f40ff86fe708ff-09,03636649,52.1,-17.4
lamp_58c49450594bef2afcb8d8c6d4df8143-00,03636649,256.1,19.2
lamp_58c49450594bef2afcb8d8c6d4df8143-01,03636649,341.5,20.3
lamp_58c49450594bef2afcb8d8c6d4df8143-02,03636649,207.9,8.1
lamp_58c49450594bef2afcb8d8c6d4df8143-03,03636649,286.7,1.0
lamp_58c49450594bef2afcb8d8c6d4df8143-04,03636649,205.4,48.9
lamp_58c49450594bef2afcb8d8c6d4df8143-05,03636649,48.9,12.7
lamp_58c49450594bef2afcb8d8c6d4df8143-06,03636649,116.2,26.1
lamp_58c49450594bef2afcb8d8c6d4df8143-07,03636649,65.3,45.8
lamp_58c49450594bef2afcb8d8c6d4df8143-08,03636649,266.4,33.7
lamp_58c49450594bef2afcb8d8c6d4df8143-09,03636649,139.2,-11.4
lamp_58d8496e15d6945bc562b0b258e20992-00,03636649,137.9,30.1
lamp_58d8496e15d6945bc562b0b258e20992-01,03636649,336.3,-17.9
lamp_58d8496e15d6945bc562b0b258e20992-02,03636649,190.5,19.2
lamp_58d8496e15d6945bc562b0b258e20992-03,03636649,334.2,-5.8
lamp_58d8496e15d6945bc562b0b258e20992-04,03636649,332.3,29.8
lamp_58d8496e15d6945bc562b0b258e20992-05,03636649,62.5,30.7
lamp_58d8496e15d6945bc562b0b258e20992-06,03636649,337.4,29.6
lamp_58d8496e15d6945bc562b0b258e20992-07,03636649,287.1,38.3
lamp_58d8496e15d6945bc562b0b258e20992-08,03636649,268.6,-2.2
lamp_58d8496e15d6945bc562b0b258e20992-09,03636649,187.9,31.8
lamp_58e0f2ca80931a77e99f6f079f038d-00,03636649,125.5,48.5
lamp_58e0f2ca80931a77e99f6f079f038d-01,03636649,64.0,37.3
lamp_58e0f2ca80931a77e99f6f079f038d-02,03636649,91.4,21.5
lamp_58e0f2ca80931a77e99f6f079f038d-03,03636649,321.2,-3.8
lamp_58e0f2ca80931a77e99f6f079f038d-04,03636649,195.7,-6.8
lamp_58e0f2ca80931a77e99f6f079f038d-05,03636649,99.4,-15.0
lamp_58e0f2ca80931a77e99f6f079f038d-06,03636649,335.4,-9.8
lamp_58e0f2ca80931a77e99f6f079f038d-07,03636649,83.4,14.0
lamp_58e0f2ca80931a77e99f6f079f038d-08,03636649,85.7,28.7
lamp_58e0f2ca80931a77e99f6f079f038d-09,03636649,233.8,33.7
lamp_58e32cefd2f0ca13e938fdd9451c3206-00,03636649,279.5,11.9
lamp_58e32cefd2f0ca13e938fdd9451c3206-01,03636649,30.7,8.9
lamp_58e32cefd2f0ca13e938fdd9451c3206-02,03636649,21.6,-7.3
lamp_58e32cefd2f0ca13e938fdd9451c3206-03,03636649,260.2,29.0
lamp_58e32cefd2f0ca13e938fdd9451c3206-04,03636649,271.5,19.2
lamp_58e32cefd2f0ca13e938fdd9451c3206-05,03636649,162.1,-18.3
lamp_58e32cefd2f0ca13e938fdd9451c3206-06,03636649,277.7,-18.0
lamp_58e32cefd2f0ca13e938fdd9451c3206-07,03636649,313.4,49.2
lamp_58e32cefd2f0ca13e938fdd9451c3206-08,03636649,281.6,6.2
lamp_58e32cefd2f0ca13e938fdd9451c3206-09,03636649,184.8,-4.3
lamp_5926d3296767ab28543df75232f6ff2b-00,03636649,46.4,42.5
lamp_5926d3296767ab28543df75232f6ff2b-01,03636649,144.9,32.1
lamp_5926d3296767ab28543df75232f6ff2b-02,03636649,150.2,49.1
lamp_5926d3296767ab28543df75232f6ff2b-03,03636649,348.9,14.5
lamp_5926d3296767ab28543df75232f6ff2b-04,03636649,63.5,3.7
lamp_5926d3296767ab28543df75232f6ff2b-05,03636649,233.3,29.7
lamp_5926d3296767ab28543df75232f6ff2b-06,03636649,270.7,13.1
lamp_5926d3296767ab28543df75232f6ff2b-07,03636649,148.2,49.7
lamp_5926d3296767ab28543df75232f6ff2b-08,03636649,171.2,-4.7
lamp_5926d3296767ab28543df75232f6ff2b-09,03636649,265.9,48.6
lamp_5929c6937d617f3acf7d397dd220c7e2-00,03636649,284.1,41.7
lamp_5929c6937d617f3acf7d397dd220c7e2-01,03636649,99.5,-13.6
lamp_5929c6937d617f3acf7d397dd220c7e2-02,03636649,137.5,41.9
lamp_5929c6937d617f3acf7d397dd220c7e2-03,03636649,29.5,40.1
lamp_5929c6937d617f3acf7d397dd220c7e2-04,03636649,324.1,-8.4
lamp_5929c6937d617f3acf7d397dd220c7e2-05,03636649,8.2,-9.9
lamp_5929c6937d617f3acf7d397dd220c7e2-06,03636649,249.9,35.5
lamp_5929c6937d617f3acf7d397dd220c7e2-07,03636649,44.8,2.9
lamp_5929c6937d617f3acf7d397dd220c7e2-08,03636649,120.9,45.4
lamp_5929c6937d617f3acf7d397dd220c7e2-09,03636649,186.0,22.4
lamp_594b2fcea3d15eb4fcb8d8c6d4df8143-00,03636649,53.5,-13.3
lamp_594b2fcea3d15eb4fcb8d8c6d4df8143-01,03636649,55.9,-12.9
lamp_594b2fcea3d15eb4fcb8d8c6d4df8143-02,03636649,217.0,49.9
lamp_594b2fcea3d15eb4fcb8d8c6d4df8143-03,03636649,302.7,46.3
lamp_594b2fcea3d15eb4fcb8d8c6d4df8143-04,03636649,23.2,20.3
lamp_594b2fcea3d15eb4fcb8d8c6d4df8143-05,03636649,185.4,4.6
lamp_594b2fcea3d15eb4fcb8d8c6d4df8143-06,03636649,189.6,19.1
lamp_594b2fcea3d15eb4fcb8d8c6d4df8143-07,03636649,87.8,-0.4
lamp_594b2fcea3d15eb4fcb8d8c6d4df8143-08,03636649,188.1,15.6
lamp_594b2fcea3d15eb4fcb8d8c6d4df8143-09,03636649,130.7,8.6
lamp_596ac8748f6c946efcb8d8c6d4df8143-00,03636649,35.8,6.5
lamp_596ac8748f6c946efcb8d8c6d4df8143-01,03636649,182.6,-6.7
lamp_596ac8748f6c946efcb8d8c6d4df8143-02,03636649,200.1,-14.2
lamp_596ac8748f6c946efcb8d8c6d4df8143-03,03636649,142.6,-8.0
lamp_596ac8748f6c946efcb8d8c6d4df8143-04,03636649,119.4,25.4
lamp_596ac8748f6c946efcb8d8c6d4df8143-05,03636649,153.8,47.3
lamp_596ac8748f6c946efcb8d8c6d4df8143-06,03636649,57.1,39.2
lamp_596ac8748f6c946efcb8d8c6d4df8143-07,03636649,42.2,-5.2
lamp_596ac8748f6c946efcb8d8c6d4df8143-08,03636649,187.3,19.6
lamp_596ac8748f6c946efcb8d8c6d4df8143-09,03636649,36.1,-13.6
lamp_59ca30266fb153ba50f93b609ce4feaf-00,03636649,305.8,46.3
lamp_59ca30266fb153ba50f93b609ce4feaf-01,03636649,84.9,31.9
lamp_59ca30266fb153ba50f93b609ce4feaf-02,03636649,146.1,30.3
lamp_59ca30266fb153ba50f93b609ce4feaf-03,03636649,120.9,23.9
lamp_59ca30266fb153ba50f93b609ce4feaf-04,03636649,336.9,6.4
lamp_59ca30266fb153ba50f93b609ce4feaf-05,03636649,285.6,-1.8
lamp_59ca30266fb153ba50f93b609ce4feaf-06,03636649,122.9,5.1
lamp_59ca30266fb153ba50f93b609ce4feaf-07,03636649,99.3,6.3
lamp_59ca30266fb153ba50f93b609ce4feaf-08,03636649,124.4,8.0
lamp_59ca30266fb153ba50f93b609ce4feaf-09,03636649,182.3,29.4
lamp_59e852f315216f95ba9df3ea0397b1a6-00,03636649,347.3,43.9
lamp_59e852f315216f95ba9df3ea0397b1a6-01,03636649,81.1,32.8
lamp_59e852f315216f95ba9df3ea0397b1a6-02,03636649,78.4,15.2
lamp_59e852f315216f95ba9df3ea0397b1a6-03,03636649,103.1,-12.8
lamp_59e852f315216f95ba9df3ea0397b1a6-04,03636649,152.9,-5.8
lamp_59e852f315216f95ba9df3ea0397b1a6-05,03636649,103.8,47.9
lamp_59e852f315216f95ba9df3ea0397b1a6-06,03636649,129.3,-5.2
lamp_59e852f315216f95ba9df3ea0397b1a6-07,03636649,67.4,-9.3
lamp_59e852f315216f95ba9df3ea0397b1a6-08,03636649,82.7,17.8
lamp_59e852f315216f95ba9df3ea0397b1a6-09,03636649,128.2,9.8
lamp_5a1484a25a5b8a08e0df09c6ef42b40d-00,03636649,340.7,29.6
lamp_5a1484a25a5b8a08e0df09c6ef42b40d-01,03636649,323.2,-10.5
lamp_5a1484a25a5b8a08e0df09c6ef42b40d-02,03636649,115.0,14.7
lamp_5a1484a25a5b8a08e0df09c6ef42b40d-03,03636649,227.1,6.9
lamp_5a1484a25a5b8a08e0df09c6ef42b40d-04,03636649,284.7,29.1
lamp_5a1484a25a5b8a08e0df09c6ef42b40d-05,03636649,357.1,19.8
lamp_5a1484a25a5b8a08e0df09c6ef42b40d-06,03636649,267.0,-4.5
lamp_5a1484a25a5b8a08e0df09c6ef42b40d-07,03636649,68.8,20.0
lamp_5a1484a25a5b8a08e0df09c6ef42b40d-08,03636649,243.6,-19.9
lamp_5a1484a25a5b8a08e0df09c6ef42b40d-09,03636649,295.7,25.5
lamp_5a4248187b0cce798aaae3d020f5ddf8-00,03636649,304.8,31.1
lamp_5a4248187b0cce798aaae3d020f5ddf8-01,03636649,213.3,37.6
lamp_5a4248187b0cce798aaae3d020f5ddf8-02,03636649,243.0,-11.8
lamp_5a4248187b0cce798aaae3d020f5ddf8-03,03636649,285.5,19.1
lamp_5a4248187b0cce798aaae3d020f5ddf8-04,03636649,30.4,2.2
lamp_5a4248187b0cce798aaae3d020f5ddf8-05,03636649,71.8,3.1
lamp_5a4248187b0cce798aaae3d020f5ddf8-06,03636649,247.1,-5.2
lamp_5a4248187b0cce798aaae3d020f5ddf8-07,03636649,156.0,-16.1
lamp_5a4248187b0cce798aaae3d020f5ddf8-08,03636649,292.3,47.3
lamp_5a4248187b0cce798aaae3d020f5ddf8-09,03636649,251.7,30.6
lamp_5a502ebda119949ef7dc60c6a4d98c25-00,03636649,287.9,19.4
lamp_5a502ebda119949ef7dc60c6a4d98c25-01,03636649,189.7,20.6
lamp_5a502ebda119949ef7dc60c6a4d98c25-02,03636649,167.0,-14.4
lamp_5a502ebda119949ef7dc60c6a4d98c25-03,03636649,53.4,5.6
lamp_5a502ebda119949ef7dc60c6a4d98c25-04,03636649,173.0,48.2
lamp_5a502ebda119949ef7dc60c6a4d98c25-05,03636649,314.9,-9.2
lamp_5a502ebda119949ef7dc60c6a4d98c25-06,03636649,348.6,38.9
lamp_5a502ebda119949ef7dc60c6a4d98c25-07,03636649,303.3,-11.0
lamp_5a502ebda119949ef7dc60c6a4d98c25-08,03636649,97.8,-7.8
lamp_5a502ebda119949ef7dc60c6a4d98c25-09,03636649,243.3,-18.8
lamp_5a79339279fb7173fbdebca9f6788597-00,03636649,25.0,-7.4
lamp_5a79339279fb7173fbdebca9f6788597-01,03636649,86.3,21.8
lamp_5a79339279fb7173fbdebca9f6788597-02,03636649,143.5,31.0
lamp_5a79339279fb7173fbdebca9f6788597-03,03636649,331.5,36.1
lamp_5a79339279fb7173fbdebca9f6788597-04,03636649,187.9,-5.3
lamp_5a79339279fb7173fbdebca9f6788597-05,03636649,166.7,7.8
lamp_5a79339279fb7173fbdebca9f6788597-06,03636649,3.9,19.1
lamp_5a79339279fb7173fbdebca9f6788597-07,03636649,72.4,18.2
lamp_5a79339279fb7173fbdebca9f6788597-08,03636649,357.4,12.4
lamp_5a79339279fb7173fbdebca9f6788597-09,03636649,164.9,13.9
lamp_5a957ade80507541ff2c92c2a4f65876-00,03636649,147.2,-2.8
lamp_5a957ade80507541ff2c92c2a4f65876-01,03636649,114.9,9.1
lamp_5a957ade80507541ff2c92c2a4f65876-02,03636649,207.1,45.2
lamp_5a957ade80507541ff2c92c2a4f65876-03,03636649,230.5,43.8
lamp_5a957ade80507541ff2c92c2a4f65876-04,03636649,95.3,-5.4
lamp_5a957ade80507541ff2c92c2a4f65876-05,03636649,239.3,28.7
lamp_5a957ade80507541ff2c92c2a4f65876-06,03636649,306.2,-18.9
lamp_5a957ade80507541ff2c92c2a4f65876-07,03636649,354.4,41.2
lamp_5a957ade80507541ff2c92c2a4f65876-08,03636649,131.6,-10.9
lamp_5a957ade80507541ff2c92c2a4f65876-09,03636649,315.3,45.7
lamp_5a9e0dd068e2436bd7ebac63aa51083-00,03636649,273.8,15.0
lamp_5a9e0dd068e2436bd7ebac63aa51083-01,03636649,251.2,-18.6
lamp_5a9e0dd068e2436bd7ebac63aa51083-02,03636649,333.5,1.3
lamp_5a9e0dd068e2436bd7ebac63aa51083-03,03636649,332.9,-18.6
lamp_5a9e0dd068e2436bd7ebac63aa51083-04,03636649,286.1,7.7
lamp_5a9e0dd068e2436bd7ebac63aa51083-05,03636649,57.9,27.6
lamp_5a9e0dd068e2436bd7ebac63aa51083-06,03636649,211.2,-4.9
lamp_5a9e0dd068e2436bd7ebac63aa51083-07,03636649,28.9,-17.8
lamp_5a9e0dd068e2436bd7ebac63aa51083-08,03636649,138.8,47.8
lamp_5a9e0dd068e2436bd7ebac63aa51083-09,03636649,245.2,1.1
lamp_5aaf61da59f1c0773225afab722d9fd2-00,03636649,269.9,-13.0
lamp_5aaf61da59f1c0773225afab722d9fd2-01,03636649,297.0,28.1
lamp_5aaf61da59f1c0773225afab722d9fd2-02,03636649,77.7,36.4
lamp_5aaf61da59f1c0773225afab722d9fd2-03,03636649,283.3,35.3
lamp_5aaf61da59f1c0773225afab722d9fd2-04,03636649,50.4,42.6
lamp_5aaf61da59f1c0773225afab722d9fd2-05,03636649,345.7,24.9
lamp_5aaf61da59f1c0773225afab722d9fd2-06,03636649,195.1,20.8
lamp_5aaf61da59f1c0773225afab722d9fd2-07,03636649,358.0,-4.5
lamp_5aaf61da59f1c0773225afab722d9fd2-08,03636649,62.0,20.8
lamp_5aaf61da59f1c0773225afab722d9fd2-09,03636649,66.1,-4.0
lamp_5aeb223a91320c39edd4171cd40b3feb-00,03636649,115.4,11.4
lamp_5aeb223a91320c39edd4171cd40b3feb-01,03636649,289.6,47.0
lamp_5aeb223a91320c39edd4171cd40b3feb-02,03636649,93.4,-10.8
lamp_5aeb223a91320c39edd4171cd40b3feb-03,03636649,188.7,36.5
lamp_5aeb223a91320c39edd4171cd40b3feb-04,03636649,303.8,24.5
lamp_5aeb223a91320c39edd4171cd40b3feb-05,03636649,91.4,49.7
lamp_5aeb223a91320c39edd4171cd40b3feb-06,03636649,284.5,35.4
lamp_5aeb223a91320c39edd4171cd40b3feb-07,03636649,87.8,11.6
lamp_5aeb223a91320c39edd4171cd40b3feb-08,03636649,158.3,32.2
lamp_5aeb223a91320c39edd4171cd40b3feb-09,03636649,151.8,8.3
lamp_5aefcf6b38e180f06df11193c72a632e-00,03636649,29.2,21.5
lamp_5aefcf6b38e180f06df11193c72a632e-01,03636649,325.9,42.8
lamp_5aefcf6b38e180f06df11193c72a632e-02,03636649,10.0,10.9
lamp_5aefcf6b38e180f06df11193c72a632e-03,03636649,200.5,-12.5
lamp_5aefcf6b38e180f06df11193c72a632e-04,03636649,222.6,-7.3
lamp_5aefcf6b38e180f06df11193c72a632e-05,03636649,233.1,5.5
lamp_5aefcf6b38e180f06df11193c72a632e-06,03636649,103.1,-16.0
lamp_5aefcf6b38e180f06df11193c72a632e-07,03636649,20.5,35.1
lamp_5aefcf6b38e180f06df11193c72a632e-08,03636649,266.3,37.6
lamp_5aefcf6b38e180f06df11193c72a632e-09,03636649,75.2,26.4
lamp_5b12386df80fe8b0664b3b9b23ddfcbc-00,03636649,210.4,-0.6
lamp_5b12386df80fe8b0664b3b9b23ddfcbc-01,03636649,210.2,34.1
lamp_5b12386df80fe8b0664b3b9b23ddfcbc-02,03636649,94.7,41.1
lamp_5b12386df80fe8b0664b3b9b23ddfcbc-03,03636649,189.2,-18.3
lamp_5b12386df80fe8b0664b3b9b23ddfcbc-04,03636649,149.5,42.7
lamp_5b12386df80fe8b0664b3b9b23ddfcbc-05,03636649,188.7,-1.8
lamp_5b12386df80fe8b0664b3b9b23ddfcbc-06,03636649,265.5,35.2
lamp_5b12386df80fe8b0664b3b9b23ddfcbc-07,03636649,238.3,27.2
lamp_5b12386df80fe8b0664b3b9b23ddfcbc-08,03636649,227.6,36.3
lamp_5b12386df80fe8b0664b3b9b23ddfcbc-09,03636649,247.2,22.8
lamp_5b4856005da0ab61d18826cccc613430-00,03636649,56.9,-6.2
lamp_5b4856005da0ab61d18826cccc613430-01,03636649,16.8,4.1
lamp_5b4856005da0ab61d18826cccc613430-02,03636649,326.4,43.6
lamp_5b4856005da0ab61d18826cccc613430-03,03636649,140.2,-16.8
lamp_5b4856005da0ab61d18826cccc613430-04,03636649,355.0,3.7
lamp_5b4856005da0ab61d18826cccc613430-05,03636649,349.4,20.6
lamp_5b4856005da0ab61d18826cccc613430-06,03636649,175.4,-15.8
lamp_5b4856005da0ab61d18826cccc613430-07,03636649,133.5,7.9
lamp_5b4856005da0ab61d18826cccc613430-08,03636649,214.9,-13.0
lamp_5b4856005da0ab61d18826cccc613430-09,03636649,100.4,28.3
lamp_5b744ac897fe8bc557f40ff86fe708ff-00,03636649,143.0,19.6
lamp_5b744ac897fe8bc557f40ff86fe708ff-01,03636649,60.8,19.4
lamp_5b744ac897fe8bc557f40ff86fe708ff-02,03636649,348.2,-11.7
lamp_5b744ac897fe8bc557f40ff86fe708ff-03,03636649,184.7,35.2
lamp_5b744ac897fe8bc557f40ff86fe708ff-04,03636649,304.5,-5.1
lamp_5b744ac897fe8bc557f40ff86fe708ff-05,03636649,222.7,-5.2
lamp_5b744ac897fe8bc557f40ff86fe708ff-06,03636649,298.2,-19.5
lamp_5b744ac897fe8bc557f40ff86fe708ff-07,03636649,51.4,10.4
lamp_5b744ac897fe8bc557f40ff86fe708ff-08,03636649,152.1,-7.3
lamp_5b744ac897fe8bc557f40ff86fe708ff-09,03636649,16.0,6.2
lamp_5b74e8ee70acba2827d25c76a863dd52-00,03636649,166.6,-7.9
lamp_5b74e8ee70acba2827d25c76a863dd52-01,03636649,200.4,-17.7
lamp_5b74e8ee70acba2827d25c76a863dd52-02,03636649,113.2,26.4
lamp_5b74e8ee70acba2827d25c76a863dd52-03,03636649,31.7,23.6
lamp_5b74e8ee70acba2827d25c76a863dd52-04,03636649,337.4,15.2
lamp_5b74e8ee70acba2827d25c76a863dd52-05,03636649,73.9,-7.8
lamp_5b74e8ee70acba2827d25c76a863dd52-06,03636649,30.5,-6.0
lamp_5b74e8ee70acba2827d25c76a863dd52-07,03636649,3.1,-3.9
lamp_5b74e8ee70acba2827d25c76a863dd52-08,03636649,283.9,41.2
lamp_5b74e8ee70acba2827d25c76a863dd52-09,03636649,175.9,28.3
lamp_5bbe3658e49eece0b49beb995c4209b8-00,03636649,154.7,23.4
lamp_5bbe3658e49eece0b49beb995c4209b8-01,03636649,263.9,18.8
lamp_5bbe3658e49eece0b49beb995c4209b8-02,03636649,247.4,-2.8
lamp_5bbe3658e49eece0b49beb995c4209b8-03,03636649,295.2,7.4
lamp_5bbe3658e49eece0b49beb995c4209b8-04,03636649,107.5,2.4
lamp_5bbe3658e49eece0b49beb995c4209b8-05,03636649,191.6,40.7
lamp_5bbe3658e49eece0b49beb995c4209b8-06,03636649,112.9,-8.6
lamp_5bbe3658e49eece0b49beb995c4209b8-07,03636649,14.7,13.5
lamp_5bbe3658e49eece0b49beb995c4209b8-08,03636649,284.7,37.4
lamp_5bbe3658e49eece0b49beb995c4209b8-09,03636649,87.8,17.0
lamp_5bc478e9c4e0bb8180936c51aa7ffcf5-00,03636649,357.3,27.8
lamp_5bc478e9c4e0bb8180936c51aa7ffcf5-01,03636649,117.7,38.1
lamp_5bc478e9c4e0bb8180936c51aa7ffcf5-02,03636649,335.1,-2.8
lamp_5bc478e9c4e0bb8180936c51aa7ffcf5-03,03636649,68.9,24.2
lamp_5bc478e9c4e0bb8180936c51aa7ffcf5-04,03636649,214.6,28.5
lamp_5bc478e9c4e0bb8180936c51aa7ffcf5-05,03636649,286.5,4.5
lamp_5bc478e9c4e0bb8180936c51aa7ffcf5-06,03636649,17.7,-6.5
lamp_5bc478e9c4e0bb8180936c51aa7ffcf5-07,03636649,188.0,-7.1
lamp_5bc478e9c4e0bb8180936c51aa7ffcf5-08,03636649,305.5,13.5
lamp_5bc478e9c4e0bb8180936c51aa7ffcf5-09,03636649,191.5,39.3
